Java 8 features should be preferred to Guava;Code Smell;Modifiers should be declared in the correct order;Code Smell;1
Boolean expressions should not be gratuitous;Code Smell;switch statements should have default clauses;Code Smell;1
Jump statements should not be redundant;Code Smell;The diamond operator (<>) should be used;Code Smell;1
Cognitive Complexity of methods should not be too high;Code Smell;Multiple variables should not be declared on the same line;Code Smell;1
Field names should comply with a naming convention;Code Smell;throws declarations should not be superfluous;Code Smell;1
Constructors should not be used to instantiate String  BigInteger  BigDecimal and primitive-wrapper classes;Code Smell;Two branches in a conditional structure should not have exactly the same implementation;Code Smell;1
Constant names should comply with a naming convention;Code Smell;Track uses of TODO tags;Code Smell;1
Try-catch blocks should not be nested;Code Smell;switch statements should have default clauses;Code Smell;1
Deficient Encapsulation;Design Smell;Feature Envy;Design Smell;1
@Deprecated code should not be used;Code Smell;Sections of code should not be commented out;Code Smell;1
Constructors should not be used to instantiate String  BigInteger  BigDecimal and primitive-wrapper classes;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;1
Generic wildcard types should not be used in return parameters;Code Smell;Source files should not have any duplicated blocks;Code Smell;1
Wide Hierarchy;Design Smell;throws declarations should not be superfluous;Code Smell;1
@Deprecated code should not be used;Code Smell;Java 8 features should be preferred to Guava;Code Smell;1
Abstract methods should not be redundant;Code Smell;equals(Object obj) and hashCode() should be overridden in pairs;Code Smell;1
Null pointers should not be dereferenced;Code Smell;Try-catch blocks should not be nested;Code Smell;1
Null checks should not be used with instanceof;Code Smell;String literals should not be duplicated;Code Smell;1
Loops should not contain more than a single break or continue statement;Code Smell;Map.get and value test should be replaced with single method call;Code Smell;1
Null checks should not be used with instanceof;Code Smell;Sections of code should not be commented out;Code Smell;1
Local variables should not be declared and then immediately returned or thrown;Code Smell;Printf-style format strings should not lead to unexpected behavior at runtime;Code Smell;1
Preconditions and logging arguments should not require evaluation;Code Smell;Redundant casts should not be used;Code Smell;1
@Deprecated code should not be used;Code Smell;Inheritance tree of classes should not be too deep;Code Smell;1
Methods should not have too many parameters;Code Smell;Type parameter names should comply with a naming convention;Code Smell;1
@Deprecated code should not be used;Code Smell;Deficient Encapsulation;Design Smell;1
Boolean expressions should not be gratuitous;Code Smell;Null pointers should not be dereferenced;Code Smell;1
Boolean expressions should not be gratuitous;Code Smell;Catches should be combined;Code Smell;1
Printf-style format strings should be used correctly;Code Smell;Static non-final field names should comply with a naming convention;Code Smell;1
String literals should not be duplicated;Code Smell;switch statements should have at least 3 case clauses;Code Smell;1
Collapsible if statements should be merged;Code Smell;Null checks should not be used with instanceof;Code Smell;1
Feature Concentration;Architectural Smell;Getters and setters should access the expected fields;Code Smell;1
Feature Concentration;Architectural Smell;Public constants and fields initialized at declaration should be static final rather than merely final;Code Smell;1
Boxed Boolean should be avoided in boolean expressions;Code Smell;Iterator.next() methods should throw NoSuchElementException;Code Smell;1
@Override should be used on overriding and implementing methods;Code Smell;Hashing data is security-sensitive;Code Smell;1
Throwable.printStackTrace(...) should not be called;Code Smell;Unutilized Abstraction;Design Smell;1
Deprecated code should be removed;Code Smell;The diamond operator (<>) should be used;Code Smell;1
Cyclically-dependent Modularization;Design Smell;Jump statements should not be redundant;Code Smell;1
Class variable fields should not have public accessibility;Code Smell;Deficient Encapsulation;Design Smell;1
Deficient Encapsulation;Design Smell;Static non-final field names should comply with a naming convention;Code Smell;1
Feature Envy;Design Smell;Unused private fields should be removed;Code Smell;1
Hashing data is security-sensitive;Code Smell;ThreadLocal variables should be cleaned up when no longer used;Code Smell;1
Throwable and Error should not be caught;Code Smell;Unutilized Abstraction;Design Smell;1
Map.get and value test should be replaced with single method call;Code Smell;Unused local variables should be removed;Code Smell;1
Methods should not be empty;Code Smell;TrustManagers should not blindly accept any certificates;Code Smell;1
Fields in a Serializable class should either be transient or serializable;Code Smell;ThreadLocal variables should be cleaned up when no longer used;Code Smell;1
